student_id,Exam 1,Exam 2,Exam 3,Exam 4,Exam 5,Exam 6,Exam 7,Exam 8
1423000,12519 | GRMN1101 | Wed 0 (9:00–11:00) | BOS-Ryder-147 | cap 18 | size 11 | valid True,,,,,,,
1520532,13504 | BIOL2217 | Thu 3 (4:30–6:30) | BOS-Churchill-103 | cap 166 | size 161 | valid True,12353 | PSYC1101 | Tue 1 (11:30–1:30) | BOS-Robinson-109 | cap 74 | size 74 | valid True,,,,,,
1527607,13899 | SLPA1103 | Thu 1 (11:30–1:30) | JDOAAI - Classroom - 118 | cap 22 | size 22 | valid True,13903 | SLPA1203 | Wed 4 (7:00–9:00) | BOS-HASTINGS-105 | cap 23 | size 23 | valid True,,,,,,
1631107,13504 | BIOL2217 | Thu 3 (4:30–6:30) | BOS-Churchill-103 | cap 166 | size 161 | valid True,,,,,,,
1650311,17159 | HIST1286 | Wed 0 (9:00–11:00) | BOS-Snell Library-119 | cap 40 | size 40 | valid True,,,,,,,
1687043,11593 | PHMD4631 | Mon 4 (7:00–9:00) | BOS-Hurtig-224 | cap 58 | size 57 | valid True,11595 | PHMD4632 | Thu 1 (11:30–1:30) | BOS-Ryder-299 | cap 14 | size 14 | valid True,,,,,,
1699672,21819 | ARCH1453 | Fri 2 (2:00–4:00) | BOS-Hayden-425 | cap 34 | size 34 | valid True,,,,,,,
1763202,10385 | ACCT1201 | Mon 1 (11:30–1:30) | BOS-Ryder-429 | cap 42 | size 42 | valid True,10224 | BUSN1101 | Sat 0 (9:00–11:00) | BOS-Dodge-140 | cap 36 | size 16 | valid True,12356 | INTB1203 | Thu 1 (11:30–1:30) | BOS-Ryder-217 | cap 42 | size 40 | valid True,11093 | BUSN1102 | Thu 4 (7:00–9:00) | BOS-Kariotis-302 | cap 30 | size 30 | valid True,,,,
1765889,14639 | PHMD5560 | Sat 2 (2:00–4:00) | BOS-Kariotis-104 | cap 24 | size 24 | valid True,,,,,,,
1770262,21819 | ARCH1453 | Fri 2 (2:00–4:00) | BOS-Hayden-425 | cap 34 | size 34 | valid True,,,,,,,
1778009,14239 | MUSC1905 | Thu 4 (7:00–9:00) | BOS-West Village -108H | cap 68 | size 68 | valid True,,,,,,,
1785614,14639 | PHMD5560 | Sat 2 (2:00–4:00) | BOS-Kariotis-104 | cap 24 | size 24 | valid True,,,,,,,
1804853,21819 | ARCH1453 | Fri 2 (2:00–4:00) | BOS-Hayden-425 | cap 34 | size 34 | valid True,,,,,,,
1804875,11199 | MUSC1112 | Sat 3 (4:30–6:30) | BOS-ISEC-102 | cap 275 | size 283 | valid False,18042 | FINA3401 | Tue 1 (11:30–1:30) | BOS-Snell Library-111 | cap 42 | size 41 | valid True,,,,,,
1817750,10373 | ACCT4501 | Wed 0 (9:00–11:00) | BOS-Hayden-425 | cap 34 | size 34 | valid True,,,,,,,
1837855,14639 | PHMD5560 | Sat 2 (2:00–4:00) | BOS-Kariotis-104 | cap 24 | size 24 | valid True,,,,,,,
1841092,10047 | SPNS1101 | Thu 2 (2:00–4:00) | BOS-Ryder-202 | cap 17 | size 17 | valid True,,,,,,,
1853990,14639 | PHMD5560 | Sat 2 (2:00–4:00) | BOS-Kariotis-104 | cap 24 | size 24 | valid True,,,,,,,
1854927,14639 | PHMD5560 | Sat 2 (2:00–4:00) | BOS-Kariotis-104 | cap 24 | size 24 | valid True,,,,,,,
1857729,13138 | MSCR3389 | Sat 3 (4:30–6:30) | BOS-Snell Library-047 | cap 14 | size 14 | valid True,,,,,,,
1858492,14639 | PHMD5560 | Sat 2 (2:00–4:00) | BOS-Kariotis-104 | cap 24 | size 24 | valid True,,,,,,,
1863186,14639 | PHMD5560 | Sat 2 (2:00–4:00) | BOS-Kariotis-104 | cap 24 | size 24 | valid True,,,,,,,
1863388,14639 | PHMD5560 | Sat 2 (2:00–4:00) | BOS-Kariotis-104 | cap 24 | size 24 | valid True,,,,,,,
1865572,12323 | BIOE5850 | Mon 0 (9:00–11:00) | Cahners-004 | cap 20 | size 8 | valid True,,,,,,,
1871460,14639 | PHMD5560 | Sat 2 (2:00–4:00) | BOS-Kariotis-104 | cap 24 | size 24 | valid True,,,,,,,
1871473,14639 | PHMD5560 | Sat 2 (2:00–4:00) | BOS-Kariotis-104 | cap 24 | size 24 | valid True,,,,,,,
1872149,20283 | PHTH4515 | Tue 3 (4:30–6:30) | BOS-Snell Library-009 | cap 22 | size 22 | valid True,,,,,,,
1875362,14239 | MUSC1905 | Thu 4 (7:00–9:00) | BOS-West Village -108H | cap 68 | size 68 | valid True,,,,,,,
1875651,20320 | ARTG1291 | Fri 1 (11:30–1:30) | BOS-Ryder-299 | cap 14 | size 14 | valid True,,,,,,,
1876981,14639 | PHMD5560 | Sat 2 (2:00–4:00) | BOS-Kariotis-104 | cap 24 | size 24 | valid True,,,,,,,
1877231,22250 | CS4973 | Wed 4 (7:00–9:00) | BOS-Kariotis-308 | cap 7 | size 7 | valid True,,,,,,,
1877936,14639 | PHMD5560 | Sat 2 (2:00–4:00) | BOS-Kariotis-104 | cap 24 | size 24 | valid True,,,,,,,
1878751,12409 | MUSC1919 | Sat 3 (4:30–6:30) | Cahners-003 | cap 20 | size 5 | valid True,,,,,,,
1878783,12308 | ARCH5115 | Sat 0 (9:00–11:00) | BOS-Ryder-205 | cap 18 | size 10 | valid True,,,,,,,
1879543,12405 | MUSC1912 | Wed 2 (2:00–4:00) | BOS-Ryder-275 | cap 20 | size 10 | valid True,,,,,,,
1879764,14639 | PHMD5560 | Sat 2 (2:00–4:00) | BOS-Kariotis-104 | cap 24 | size 24 | valid True,,,,,,,
1879896,14639 | PHMD5560 | Sat 2 (2:00–4:00) | BOS-Kariotis-104 | cap 24 | size 24 | valid True,,,,,,,
1881113,21776 | FINA4610 | Sat 2 (2:00–4:00) | BOS-INV-013 | cap 26 | size 26 | valid True,,,,,,,
1881219,20315 | ARTG1291 | Wed 4 (7:00–9:00) | BOS-Ryder-299 | cap 14 | size 14 | valid True,,,,,,,
1881531,14992 | CHEM1163 | Mon 2 (2:00–4:00) | BOS-Ryder-277 | cap 20 | size 14 | valid True,,,,,,,
1882733,14639 | PHMD5560 | Sat 2 (2:00–4:00) | BOS-Kariotis-104 | cap 24 | size 24 | valid True,,,,,,,
1884123,21346 | ARTF1210 | Thu 2 (2:00–4:00) | BOS-Snell Library-047 | cap 14 | size 14 | valid True,,,,,,,
1884731,20318 | ARTG1291 | Fri 0 (9:00–11:00) | BOS-Snell Library-047 | cap 14 | size 14 | valid True,,,,,,,
1886526,14639 | PHMD5560 | Sat 2 (2:00–4:00) | BOS-Kariotis-104 | cap 24 | size 24 | valid True,,,,,,,
1890238,14639 | PHMD5560 | Sat 2 (2:00–4:00) | BOS-Kariotis-104 | cap 24 | size 24 | valid True,,,,,,,
1890381,14639 | PHMD5560 | Sat 2 (2:00–4:00) | BOS-Kariotis-104 | cap 24 | size 24 | valid True,,,,,,,
1890692,14639 | PHMD5560 | Sat 2 (2:00–4:00) | BOS-Kariotis-104 | cap 24 | size 24 | valid True,,,,,,,
1893156,21188 | CHNS2102 | Mon 2 (2:00–4:00) | BOS-Kariotis-304 | cap 18 | size 9 | valid True,19998 | CRIM1100 | Wed 0 (9:00–11:00) | BOS-Ryder-155 | cap 33 | size 33 | valid True,,,,,,
1895360,20322 | ARTG1291 | Thu 0 (9:00–11:00) | BOS-Ryder-299 | cap 14 | size 14 | valid True,,,,,,,
1904085,20318 | ARTG1291 | Fri 0 (9:00–11:00) | BOS-Snell Library-047 | cap 14 | size 14 | valid True,,,,,,,
1906971,12308 | ARCH5115 | Sat 0 (9:00–11:00) | BOS-Ryder-205 | cap 18 | size 10 | valid True,,,,,,,
1908638,22556 | PHIL1165 | Wed 0 (9:00–11:00) | BOS-Ryder-452 | cap 26 | size 25 | valid True,,,,,,,
1910568,22416 | EXED5945 | Thu 0 (9:00–11:00) | BOS-Ryder-452 | cap 26 | size 26 | valid True,,,,,,,
1910578,15874 | EEMB5542 | Wed 2 (2:00–4:00) | JDOAAI - Classroom - 116 | cap 13 | size 12 | valid True,,,,,,,
1910659,20317 | ARTG1291 | Mon 0 (9:00–11:00) | BOS-Ryder-291 | cap 20 | size 14 | valid True,,,,,,,
1912971,22416 | EXED5945 | Thu 0 (9:00–11:00) | BOS-Ryder-452 | cap 26 | size 26 | valid True,,,,,,,
1914185,11667 | MATH4581 | Sun 1 (11:30–1:30) | BOS-Snell Library-005 | cap 44 | size 44 | valid True,,,,,,,
1914200,16001 | PSYC2320 | Fri 4 (7:00–9:00) | BOS-Kariotis-110 | cap 40 | size 40 | valid True,,,,,,,
1915815,22416 | EXED5945 | Thu 0 (9:00–11:00) | BOS-Ryder-452 | cap 26 | size 26 | valid True,,,,,,,
1916359,14639 | PHMD5560 | Sat 2 (2:00–4:00) | BOS-Kariotis-104 | cap 24 | size 24 | valid True,,,,,,,
1920428,14639 | PHMD5560 | Sat 2 (2:00–4:00) | BOS-Kariotis-104 | cap 24 | size 24 | valid True,,,,,,,
1921640,20322 | ARTG1291 | Thu 0 (9:00–11:00) | BOS-Ryder-299 | cap 14 | size 14 | valid True,,,,,,,
1924679,14239 | MUSC1905 | Thu 4 (7:00–9:00) | BOS-West Village -108H | cap 68 | size 68 | valid True,,,,,,,
1925221,22416 | EXED5945 | Thu 0 (9:00–11:00) | BOS-Ryder-452 | cap 26 | size 26 | valid True,,,,,,,
1926548,20319 | ARTG1291 | Thu 4 (7:00–9:00) | JDOAAI - Classroom - 116 | cap 13 | size 13 | valid True,,,,,,,
1927944,14639 | PHMD5560 | Sat 2 (2:00–4:00) | BOS-Kariotis-104 | cap 24 | size 24 | valid True,,,,,,,
1946412,12308 | ARCH5115 | Sat 0 (9:00–11:00) | BOS-Ryder-205 | cap 18 | size 10 | valid True,,,,,,,
1962052,10385 | ACCT1201 | Mon 1 (11:30–1:30) | BOS-Ryder-429 | cap 42 | size 42 | valid True,13980 | ECON1116 | Mon 4 (7:00–9:00) | BOS-Snell Engineering-108 | cap 184 | size 180 | valid True,10224 | BUSN1101 | Sat 0 (9:00–11:00) | BOS-Dodge-140 | cap 36 | size 16 | valid True,12356 | INTB1203 | Thu 1 (11:30–1:30) | BOS-Ryder-217 | cap 42 | size 40 | valid True,11093 | BUSN1102 | Thu 4 (7:00–9:00) | BOS-Kariotis-302 | cap 30 | size 30 | valid True,11196 | ECON1126 | Tue 3 (4:30–6:30) | BOS-INV-022 | cap 44 | size 44 | valid True,,
1977776,22416 | EXED5945 | Thu 0 (9:00–11:00) | BOS-Ryder-452 | cap 26 | size 26 | valid True,,,,,,,
1979285,11864 | EMGT5220 | Thu 2 (2:00–4:00) | BOS-Ryder-269 | cap 20 | size 2 | valid True,,,,,,,
1982019,21497 | HUSV2440 | Sun 4 (7:00–9:00) | BOS-Snell Library-009 | cap 22 | size 22 | valid True,,,,,,,
1982456,14239 | MUSC1905 | Thu 4 (7:00–9:00) | BOS-West Village -108H | cap 68 | size 68 | valid True,,,,,,,
1983992,10154 | CRIM3000 | Thu 3 (4:30–6:30) | BOS-HASTINGS-207 | cap 29 | size 29 | valid True,,,,,,,
1988063,10483 | CRIM3700 | Sun 3 (4:30–6:30) | BOS-Hayden-424 | cap 36 | size 36 | valid True,,,,,,,
1988443,13000 | MUSC1915 | Tue 3 (4:30–6:30) | BOS-Ryder-275 | cap 20 | size 2 | valid True,,,,,,,
1990046,20320 | ARTG1291 | Fri 1 (11:30–1:30) | BOS-Ryder-299 | cap 14 | size 14 | valid True,,,,,,,
1990850,20317 | ARTG1291 | Mon 0 (9:00–11:00) | BOS-Ryder-291 | cap 20 | size 14 | valid True,,,,,,,
1991081,20320 | ARTG1291 | Fri 1 (11:30–1:30) | BOS-Ryder-299 | cap 14 | size 14 | valid True,,,,,,,
1993708,10358 | FINA3303 | Mon 1 (11:30–1:30) | BOS-Richards-238 | cap 42 | size 42 | valid True,,,,,,,
1993996,10417 | PSYC3400 | Mon 2 (2:00–4:00) | BOS-Shillman-420 | cap 76 | size 76 | valid True,,,,,,,
1994211,15767 | EESC2000 | Wed 4 (7:00–9:00) | BOS-Ryder-145 | cap 12 | size 12 | valid True,,,,,,,
1994998,13209 | SUEN6340 | Wed 0 (9:00–11:00) | Cahners-002 | cap 20 | size 3 | valid True,,,,,,,
1996019,14101 | BIOL3421 | Sat 4 (7:00–9:00) | BOS-Snell Library-117 | cap 49 | size 49 | valid True,,,,,,,
1997084,20317 | ARTG1291 | Mon 0 (9:00–11:00) | BOS-Ryder-291 | cap 20 | size 14 | valid True,,,,,,,
1998316,12403 | MUSC1906 | Fri 2 (2:00–4:00) | BOS-West Village -108H | cap 68 | size 68 | valid True,13703 | MUSC1915 | Wed 0 (9:00–11:00) | BOS-Ryder-275 | cap 20 | size 11 | valid True,,,,,,
2000078,20315 | ARTG1291 | Wed 4 (7:00–9:00) | BOS-Ryder-299 | cap 14 | size 14 | valid True,,,,,,,
2000297,12418 | BIOL4701 | Mon 4 (7:00–9:00) | 271 Huntington-252 | cap 16 | size 16 | valid True,,,,,,,
2001233,12403 | MUSC1906 | Fri 2 (2:00–4:00) | BOS-West Village -108H | cap 68 | size 68 | valid True,,,,,,,
2001804,22416 | EXED5945 | Thu 0 (9:00–11:00) | BOS-Ryder-452 | cap 26 | size 26 | valid True,,,,,,,
2001862,12404 | MUSC1907 | Thu 0 (9:00–11:00) | BOS-Hayden-424 | cap 36 | size 36 | valid True,,,,,,,
2003133,12404 | MUSC1907 | Thu 0 (9:00–11:00) | BOS-Hayden-424 | cap 36 | size 36 | valid True,,,,,,,
2003196,19997 | HIST1270 | Thu 2 (2:00–4:00) | JDOAAI -Classroom - 114 | cap 18 | size 10 | valid True,,,,,,,
2003216,20322 | ARTG1291 | Thu 0 (9:00–11:00) | BOS-Ryder-299 | cap 14 | size 14 | valid True,,,,,,,
2003293,17589 | MUSC2313 | Thu 0 (9:00–11:00) | BOS-Ryder-202 | cap 17 | size 17 | valid True,,,,,,,
2007175,20316 | ARTG1291 | Thu 1 (11:30–1:30) | BOS-Snell Library-047 | cap 14 | size 14 | valid True,,,,,,,
2007851,14239 | MUSC1905 | Thu 4 (7:00–9:00) | BOS-West Village -108H | cap 68 | size 68 | valid True,,,,,,,
2007860,13287 | CRIM3600 | Mon 3 (4:30–6:30) | BOS-East Village -008 | cap 20 | size 20 | valid True,,,,,,,
2008724,17004 | CRIM1110 | Mon 1 (11:30–1:30) | BOS-Hayden-424 | cap 36 | size 36 | valid True,,,,,,,
2008728,15676 | MUSC2210 | Wed 2 (2:00–4:00) | BOS-Behrakis Building-210 | cap 16 | size 15 | valid True,,,,,,,
2009336,12308 | ARCH5115 | Sat 0 (9:00–11:00) | BOS-Ryder-205 | cap 18 | size 10 | valid True,,,,,,,
2009540,22556 | PHIL1165 | Wed 0 (9:00–11:00) | BOS-Ryder-452 | cap 26 | size 25 | valid True,,,,,,,
2009692,15400 | GE5030 | Fri 0 (9:00–11:00) | BOS-Ryder-269 | cap 20 | size 2 | valid True,,,,,,,
2010779,13444 | BIOE5820 | Wed 0 (9:00–11:00) | BOS-Ryder-204 | cap 15 | size 15 | valid True,,,,,,,
2010982,20018 | JRNL3455 | Sat 3 (4:30–6:30) | BOS-Richards-325A | cap 13 | size 13 | valid True,,,,,,,
2012555,11153 | GAME4700 | Tue 3 (4:30–6:30) | BOS-Snell Library-047 | cap 14 | size 14 | valid True,,,,,,,
2013222,20322 | ARTG1291 | Thu 0 (9:00–11:00) | BOS-Ryder-299 | cap 14 | size 14 | valid True,,,,,,,
2013299,15638 | POLS4505 | Wed 2 (2:00–4:00) | BOS-Hayden-222 | cap 30 | size 30 | valid True,,,,,,,
2013650,14763 | PSYC1210 | Wed 1 (11:30–1:30) | BOS-Knowles-010 | cap 75 | size 75 | valid True,,,,,,,
2013681,13530 | DS2000 | Thu 1 (11:30–1:30) | BOS-Richards-236 | cap 149 | size 139 | valid True,,,,,,,
2014290,20320 | ARTG1291 | Fri 1 (11:30–1:30) | BOS-Ryder-299 | cap 14 | size 14 | valid True,,,,,,,
2016452,22817 | ARCH2320 | Sat 4 (7:00–9:00) | BOS-Snell Library-045 | cap 12 | size 12 | valid True,,,,,,,
2016741,13225 | CS4180 | Tue 4 (7:00–9:00) | JDOAAI - Classroom - 116 | cap 13 | size 13 | valid True,,,,,,,
2017845,11591 | PHTH1270 | Tue 4 (7:00–9:00) | BOS-Snell Library-009 | cap 22 | size 22 | valid True,,,,,,,
2019577,20315 | ARTG1291 | Wed 4 (7:00–9:00) | BOS-Ryder-299 | cap 14 | size 14 | valid True,,,,,,,
2020745,13871 | ARTG3460 | Sat 2 (2:00–4:00) | BOS-Ryder-147 | cap 18 | size 15 | valid True,,,,,,,
2021125,12403 | MUSC1906 | Fri 2 (2:00–4:00) | BOS-West Village -108H | cap 68 | size 68 | valid True,,,,,,,
2021894,14516 | EDUC1111 | Tue 0 (9:00–11:00) | BOS-Dodge-111 | cap 18 | size 18 | valid True,,,,,,,
2022464,15676 | MUSC2210 | Wed 2 (2:00–4:00) | BOS-Behrakis Building-210 | cap 16 | size 15 | valid True,,,,,,,
2022498,15761 | NRSG2350 | Sat 2 (2:00–4:00) | BOS-Hayden-424 | cap 36 | size 36 | valid True,,,,,,,
2031690,12519 | GRMN1101 | Wed 0 (9:00–11:00) | BOS-Ryder-147 | cap 18 | size 11 | valid True,,,,,,,
2032743,10308 | EECE3324 | Sun 1 (11:30–1:30) | BOS-HASTINGS-107 | cap 32 | size 32 | valid True,,,,,,,
2036113,20319 | ARTG1291 | Thu 4 (7:00–9:00) | JDOAAI - Classroom - 116 | cap 13 | size 13 | valid True,,,,,,,
2042672,11828 | ARCH3370 | Sat 1 (11:30–1:30) | JDOAAI -Classroom - 114 | cap 18 | size 10 | valid True,,,,,,,
2042764,20316 | ARTG1291 | Thu 1 (11:30–1:30) | BOS-Snell Library-047 | cap 14 | size 14 | valid True,,,,,,,
2044931,15453 | CS3000 | Sat 2 (2:00–4:00) | BOS-Shillman-335 | cap 114 | size 109 | valid True,,,,,,,
2047469,20318 | ARTG1291 | Fri 0 (9:00–11:00) | BOS-Snell Library-047 | cap 14 | size 14 | valid True,,,,,,,
2052054,22416 | EXED5945 | Thu 0 (9:00–11:00) | BOS-Ryder-452 | cap 26 | size 26 | valid True,,,,,,,
2052395,10746 | FINA3303 | Tue 2 (2:00–4:00) | BOS-Richards-275 | cap 38 | size 38 | valid True,,,,,,,
2052874,20789 | LING3442 | Thu 3 (4:30–6:30) | JDOAAI -Classroom - 114 | cap 18 | size 11 | valid True,,,,,,,
2054089,22416 | EXED5945 | Thu 0 (9:00–11:00) | BOS-Ryder-452 | cap 26 | size 26 | valid True,,,,,,,
2054293,14245 | BIOL5583 | Wed 4 (7:00–9:00) | BOS-Ryder-460 | cap 25 | size 25 | valid True,,,,,,,
2056937,20318 | ARTG1291 | Fri 0 (9:00–11:00) | BOS-Snell Library-047 | cap 14 | size 14 | valid True,,,,,,,
2057825,17223 | CS3200 | Sat 3 (4:30–6:30) | BOS-Richards-300 | cap 107 | size 106 | valid True,,,,,,,
2057945,15400 | GE5030 | Fri 0 (9:00–11:00) | BOS-Ryder-269 | cap 20 | size 2 | valid True,,,,,,,
2058059,22704 | MATH2341 | Sun 1 (11:30–1:30) | BOS-Ryder-155 | cap 33 | size 33 | valid True,,,,,,,
2058084,22416 | EXED5945 | Thu 0 (9:00–11:00) | BOS-Ryder-452 | cap 26 | size 26 | valid True,,,,,,,
2058762,14992 | CHEM1163 | Mon 2 (2:00–4:00) | BOS-Ryder-277 | cap 20 | size 14 | valid True,,,,,,,
2059564,12411 | MUSC1920 | Mon 4 (7:00–9:00) | BOS-Richards-236 | cap 149 | size 144 | valid True,,,,,,,
2060653,14731 | ECON1126 | Thu 3 (4:30–6:30) | BOS-Ryder-429 | cap 42 | size 42 | valid True,,,,,,,
2061934,21811 | INTB4202 | Sun 2 (2:00–4:00) | BOS-Ryder-155 | cap 33 | size 33 | valid True,,,,,,,
2062114,22416 | EXED5945 | Thu 0 (9:00–11:00) | BOS-Ryder-452 | cap 26 | size 26 | valid True,,,,,,,
2062470,22416 | EXED5945 | Thu 0 (9:00–11:00) | BOS-Ryder-452 | cap 26 | size 26 | valid True,,,,,,,
2063096,22416 | EXED5945 | Thu 0 (9:00–11:00) | BOS-Ryder-452 | cap 26 | size 26 | valid True,,,,,,,
2064333,22416 | EXED5945 | Thu 0 (9:00–11:00) | BOS-Ryder-452 | cap 26 | size 26 | valid True,,,,,,,
2066069,21819 | ARCH1453 | Fri 2 (2:00–4:00) | BOS-Hayden-425 | cap 34 | size 34 | valid True,,,,,,,
2066389,22416 | EXED5945 | Thu 0 (9:00–11:00) | BOS-Ryder-452 | cap 26 | size 26 | valid True,,,,,,,
2068500,22416 | EXED5945 | Thu 0 (9:00–11:00) | BOS-Ryder-452 | cap 26 | size 26 | valid True,,,,,,,
2119173,20322 | ARTG1291 | Thu 0 (9:00–11:00) | BOS-Ryder-299 | cap 14 | size 14 | valid True,,,,,,,
2119177,13039 | MATH3081 | Sat 4 (7:00–9:00) | BOS-Hayden-322 | cap 55 | size 55 | valid True,,,,,,,
2120299,11151 | MATH4545 | Sun 2 (2:00–4:00) | BOS-Kariotis-110 | cap 40 | size 40 | valid True,,,,,,,
2127761,12404 | MUSC1907 | Thu 0 (9:00–11:00) | BOS-Hayden-424 | cap 36 | size 36 | valid True,,,,,,,
2130467,20195 | CS3001 | Thu 2 (2:00–4:00) | BOS-Ryder-157 | cap 33 | size 33 | valid True,,,,,,,
2131148,20317 | ARTG1291 | Mon 0 (9:00–11:00) | BOS-Ryder-291 | cap 20 | size 14 | valid True,,,,,,,
2132622,12403 | MUSC1906 | Fri 2 (2:00–4:00) | BOS-West Village -108H | cap 68 | size 68 | valid True,,,,,,,
2133370,22704 | MATH2341 | Sun 1 (11:30–1:30) | BOS-Ryder-155 | cap 33 | size 33 | valid True,,,,,,,
2134173,16385 | PT3500 | Thu 1 (11:30–1:30) | BOS-Kariotis-208 | cap 18 | size 8 | valid True,,,,,,,
2134848,13790 | MATH4555 | Mon 3 (4:30–6:30) | BOS-Ryder-202 | cap 17 | size 17 | valid True,,,,,,,
2136557,11403 | EXSC1120 | Mon 2 (2:00–4:00) | BOS-West Village -108H | cap 68 | size 67 | valid True,,,,,,,
2138020,20319 | ARTG1291 | Thu 4 (7:00–9:00) | JDOAAI - Classroom - 116 | cap 13 | size 13 | valid True,,,,,,,
2138187,10416 | PSYC3402 | Fri 1 (11:30–1:30) | BOS-Robinson-109 | cap 74 | size 74 | valid True,,,,,,,
2139145,21731 | AFCS1101 | Sun 1 (11:30–1:30) | BOS-Kariotis-208 | cap 18 | size 9 | valid True,,,,,,,
2140651,12411 | MUSC1920 | Mon 4 (7:00–9:00) | BOS-Richards-236 | cap 149 | size 144 | valid True,14239 | MUSC1905 | Thu 4 (7:00–9:00) | BOS-West Village -108H | cap 68 | size 68 | valid True,,,,,,
2142266,23220 | INSH5183 | Sat 0 (9:00–11:00) | BOS-East Village -008 | cap 20 | size 20 | valid True,,,,,,,
2144932,22416 | EXED5945 | Thu 0 (9:00–11:00) | BOS-Ryder-452 | cap 26 | size 26 | valid True,,,,,,,
2145207,13720 | ECON2316 | Fri 0 (9:00–11:00) | BOS-Snell Library-015 | cap 38 | size 38 | valid True,14239 | MUSC1905 | Thu 4 (7:00–9:00) | BOS-West Village -108H | cap 68 | size 68 | valid True,,,,,,
2145849,10734 | STRT4501 | Mon 2 (2:00–4:00) | BOS-Richards-238 | cap 42 | size 42 | valid True,,,,,,,
2146519,20317 | ARTG1291 | Mon 0 (9:00–11:00) | BOS-Ryder-291 | cap 20 | size 14 | valid True,,,,,,,
2147656,12411 | MUSC1920 | Mon 4 (7:00–9:00) | BOS-Richards-236 | cap 149 | size 144 | valid True,,,,,,,
2148588,20195 | CS3001 | Thu 2 (2:00–4:00) | BOS-Ryder-157 | cap 33 | size 33 | valid True,,,,,,,
2150827,11769 | CS1800 | Fri 3 (4:30–6:30) | BOS-Richards-236 | cap 149 | size 126 | valid True,10313 | CS2500 | Mon 3 (4:30–6:30) | BOS-Behrakis Building-310 | cap 103 | size 88 | valid True,14330 | CS1802 | Tue 1 (11:30–1:30) | BOS-Snell Library-013 | cap 37 | size 37 | valid True,11222 | MATH1365 | Tue 4 (7:00–9:00) | BOS-Snell Library-123 | cap 40 | size 40 | valid True,,,,
2151251,22416 | EXED5945 | Thu 0 (9:00–11:00) | BOS-Ryder-452 | cap 26 | size 26 | valid True,,,,,,,
2151282,21819 | ARCH1453 | Fri 2 (2:00–4:00) | BOS-Hayden-425 | cap 34 | size 34 | valid True,,,,,,,
2151490,10459 | MATH2321 | Sun 3 (4:30–6:30) | BOS-Ryder-158 | cap 27 | size 27 | valid True,,,,,,,
2152343,10918 | CRIM4949 | Tue 0 (9:00–11:00) | BOS-Ryder-124 | cap 24 | size 24 | valid True,,,,,,,
2154202,22416 | EXED5945 | Thu 0 (9:00–11:00) | BOS-Ryder-452 | cap 26 | size 26 | valid True,,,,,,,
2155282,12389 | BIOL1111 | Sun 2 (2:00–4:00) | BOS-Snell Engineering-108 | cap 184 | size 176 | valid True,,,,,,,
2157615,17639 | NRSG3321 | Sat 0 (9:00–11:00) | BOS-Ryder-267 | cap 20 | size 5 | valid True,,,,,,,
2158161,20322 | ARTG1291 | Thu 0 (9:00–11:00) | BOS-Ryder-299 | cap 14 | size 14 | valid True,,,,,,,
2158324,11196 | ECON1126 | Tue 3 (4:30–6:30) | BOS-INV-022 | cap 44 | size 44 | valid True,,,,,,,
2160336,21819 | ARCH1453 | Fri 2 (2:00–4:00) | BOS-Hayden-425 | cap 34 | size 34 | valid True,,,,,,,
2164801,20210 | CS4973 | Sat 1 (11:30–1:30) | BOS-HASTINGS-207 | cap 29 | size 29 | valid True,,,,,,,
2164970,20322 | ARTG1291 | Thu 0 (9:00–11:00) | BOS-Ryder-299 | cap 14 | size 14 | valid True,,,,,,,
2165702,10282 | MISM2301 | Mon 0 (9:00–11:00) | BOS-Forsyth-130 | cap 40 | size 40 | valid True,,,,,,,
2166116,10260 | PHYS1145 | Wed 1 (11:30–1:30) | BOS-Churchill-103 | cap 166 | size 151 | valid True,,,,,,,
2168327,21819 | ARCH1453 | Fri 2 (2:00–4:00) | BOS-Hayden-425 | cap 34 | size 34 | valid True,,,,,,,
2169276,20316 | ARTG1291 | Thu 1 (11:30–1:30) | BOS-Snell Library-047 | cap 14 | size 14 | valid True,,,,,,,
2170070,10214 | CHEM1151 | Sat 2 (2:00–4:00) | BOS-Richards-236 | cap 149 | size 122 | valid True,12893 | CHEM1153 | Tue 0 (9:00–11:00) | BOS-HASTINGS-102 | cap 42 | size 41 | valid True,10730 | EECE2412 | Tue 3 (4:30–6:30) | BOS-Ryder-452 | cap 26 | size 25 | valid True,,,,,
2170582,22704 | MATH2341 | Sun 1 (11:30–1:30) | BOS-Ryder-155 | cap 33 | size 33 | valid True,,,,,,,
2171449,12403 | MUSC1906 | Fri 2 (2:00–4:00) | BOS-West Village -108H | cap 68 | size 68 | valid True,,,,,,,
2173581,18446 | ARTG2242 | Sun 1 (11:30–1:30) | BOS-Snell Library-045 | cap 12 | size 12 | valid True,,,,,,,
2175926,22416 | EXED5945 | Thu 0 (9:00–11:00) | BOS-Ryder-452 | cap 26 | size 26 | valid True,,,,,,,
2176423,17050 | COMM1113 | Thu 0 (9:00–11:00) | BOS-East Village -008 | cap 20 | size 20 | valid True,,,,,,,
2176594,15453 | CS3000 | Sat 2 (2:00–4:00) | BOS-Shillman-335 | cap 114 | size 109 | valid True,,,,,,,
2176629,14388 | PHTH4202 | Mon 4 (7:00–9:00) | BOS-HASTINGS-204 | cap 25 | size 25 | valid True,,,,,,,
